Household_ID,Year,Month,Electricity_Consumption_kWh,LPG_Consumption_kg,Petrol_Consumption_L,Diesel_Consumption_L,CNG_Consumption_kg,Firewood_kg,Kerosene_Liters,Backup_Generator_Diesel_Liters,AC_Tonnage,AC_Hours_per_day,Fridge_Count,Refrigerator_Star_Rating,WashingMachine_Usage_per_week,Petrol_Vehicle_CC,No_of_Petrol_Vehicles,Diesel_Vehicle_CC,No_of_Diesel_Vehicles,No_of_LPG_Cylinders,Carbon_Emission_from_Electricity,Carbon_Emission_from_LPG,Carbon_Emission_from_Petrol,Carbon_Emission_from_Diesel,Carbon_Emission_from_CNG,Total_Carbon_Emission
H0524,2022,8,208.610199801406,12.7650645406045,51.6421649724747,27.2732417704018,21.750434526112,11.8920700297928,3.51798317621653,7.91947776854279,0,7.9,1,5,10,0,0,2000,1,1,171.060363837153,38.0398923310015,119.293401086417,73.0922879446769,43.500869052224,444.986814251472
H0525,2022,10,623.985666076326,9.58846704753058,53.0660991197021,32.1087040592667,11.693158646,26.6051814082122,8.0647622743516,4.36672127885984,0,0.79,2,5,8,1500,1,1500,2,3,511.668246182588,28.5736318016411,122.582688966512,86.0513268788349,23.386317292,772.262211121575
H0526,2022,5,399.330092828857,0.258054812076992,26.6307000451414,33.0838223747477,16.0614654691738,9.51558504240878,11.6806243485438,1.74019602187094,2,2.56,0,5,5,0,0,2500,2,2,327.450676119663,0.769003339989437,61.5169171042766,88.6646439643238,32.1229309383476,510.5241714666
H0527,2023,10,264.61564393056,9.61255590918526,41.7528680552008,6.97073569015249,19.5224414604725,44.7746605703682,2.77791458418313,9.68075579358458,0,8.63,2,5,1,1800,2,2000,2,1,216.984828023059,28.6454166093721,96.4491252075139,18.6815716496087,39.044882920945,399.805824410499
H0528,2024,1,280.532102406153,24.9188186995873,23.3081952703228,28.0712629645901,8.1882658403442,20.3753903946143,6.12352958679775,6.90213526285982,1,7.88,1,1,0,1800,1,0,0,2,230.036323973045,74.2580797247702,53.8419310744456,75.2309847451016,16.3765316806884,449.743851198051
H0529,2022,1,300.769844721653,9.80653153728976,1.20684012887639,12.1436471735544,22.8697316095472,0.0756342972626611,14.7266649626477,1.4990046041748,1.5,4.29,2,4,1,1500,2,1500,2,0,246.631272671756,29.2234639811235,2.78780069770447,32.5449744251257,45.7394632190943,356.926974994803
H0530,2024,8,92.0633295773732,0.730886693258027,28.7214647405533,19.213432676685,22.5583908301706,44.1501713570029,0.572951524013978,9.75772462569846,1,11.42,0,1,7,1500,1,0,0,0,75.491930253446,2.17804234590892,66.3465835506781,51.4919995735157,45.1167816603413,240.62533738389
H0531,2022,3,589.716436650275,24.4303180914337,3.89814168335331,14.1642534207615,2.74043228060397,14.6424609587853,5.72066187889555,5.01523568893632,1.5,2.87,3,3,8,1800,2,2000,1,0,483.567478053226,72.8023479124725,9.00470728854614,37.9601991676408,5.48086456120793,608.815596983093
H0532,2024,1,589.907433457251,9.77189005547745,15.2919162578778,35.8374581859341,17.2063827749627,17.8403923312622,13.0599446186049,3.88405020472862,1,8.58,3,3,6,0,0,2500,1,3,483.724095434946,29.1202323653228,35.3243265556977,96.0443879383034,34.4127655499254,678.625807844195
H0533,2024,2,656.584982397734,28.953965599346,13.4111831241604,21.8619953693203,24.2267530766719,4.22623854746261,8.24875125326206,5.267085510314,1.5,10.5,0,5,1,0,0,0,0,3,538.399685566142,86.282817486051,30.9798330168106,58.5901475897783,48.4535061533437,762.705989812125
H0534,2022,2,104.023542589619,4.60510541891138,28.4499848433653,3.57837056529857,18.8194506701903,4.80346958926264,2.37567050530073,6.6763728519755,0,8.94,0,1,5,1800,2,2000,1,1,85.2993049234879,13.7232141483559,65.7194649881739,9.59003311500017,37.6389013403805,211.970918515398
H0535,2024,7,394.740002039065,15.5206700334774,39.7256903806975,23.6500244021249,17.092800143788,30.5250516516597,9.84221522769266,5.07915419920689,1,8.35,3,5,7,1500,2,0,0,2,323.686801672033,46.2515966997625,91.7663447794112,63.3820653976948,34.185600287576,559.272408836478
H0536,2022,11,583.627633969933,6.67064864135673,5.71187106028936,20.2113109089088,17.3236389084295,36.6666039717428,10.9258075743238,7.60776892727169,1.5,9.2,2,2,5,0,0,2000,2,0,478.574659855345,19.8785329512431,13.1944221492684,54.1663132358755,34.647277816859,600.461206008591
H0537,2023,10,430.467416843297,18.0846472323275,32.7674639532521,3.28207286348956,8.31550143282553,30.1738508401785,10.2654763108653,8.11084279719949,2,2.97,3,4,5,1500,1,2500,1,1,352.983281811504,53.8922487523359,75.6928417320123,8.79595527415201,16.6310028656511,507.995330435655
H0538,2022,8,752.40968702201,9.08596320153041,17.4855033717275,38.5738159346623,22.4192346939592,32.9588177952239,1.12962675240396,5.74884353321261,2,6.04,2,5,0,1000,2,2500,2,2,616.975943358048,27.0761703405606,40.3915127886905,103.377826704895,44.8384693879184,832.659922580113
H0539,2022,6,354.077632352561,19.6647848220402,51.794490480583,32.7706836259743,22.2854602195602,42.1724045619622,12.8333139701059,0.0350058933373076,2,9.58,0,3,0,1800,1,2500,2,2,290.3436585291,58.6010587696798,119.645273010147,87.8254321176112,44.5709204391205,600.986342865658
H0540,2024,10,286.077503335109,22.6316393784302,47.0709306816738,18.1515732054665,21.7158744738027,27.779880328421,9.88019983971386,5.01963426852711,0,10.16,1,1,2,1800,1,2500,1,2,234.583552734789,67.442285347722,108.733849874666,48.6462161906502,43.4317489476053,502.837653095433
H0541,2024,5,183.225477377187,14.5863413673396,40.6179222124646,34.8442638672256,8.77739561942236,28.750190236128,14.7125820023663,5.3083385065555,1.5,9.79,1,5,10,0,0,1500,1,2,150.244891449293,43.467297274672,93.8274003107932,93.3826271641647,17.5547912388447,398.477007437768
H0542,2023,4,286.881283563449,13.2674086256204,11.5176445537851,26.9226602532383,13.6764866652999,20.9624667636969,10.1295879361585,0.755799297242566,1,9.7,0,3,7,0,0,2500,2,1,235.242652522028,39.5368777043487,26.6057589192437,72.1527294786787,27.3529733305998,400.890991954899
H0543,2022,5,615.75715313245,6.14708712863964,59.6824710698634,18.3880546221988,6.36302933927657,13.0635633394868,11.9020905692375,6.32679039740819,0,10.52,2,3,9,1500,1,2500,2,3,504.920865568609,18.3183196433461,137.866508171384,49.2799863874927,12.7260586785531,723.111738449386
H0544,2023,4,707.332661889741,1.19019813260934,8.35008506632647,38.5607461511374,17.7564898797928,47.261034294517,12.2000945089424,1.79479092338073,1.5,1.36,3,5,7,1000,2,2000,1,2,580.012782749588,3.54679043517582,19.2886965032141,103.342799685048,35.5129797595855,741.704049132611
H0545,2022,12,799.497905940036,9.02603782720569,48.5518511500123,12.0615097867147,6.92523474332987,3.90534715708575,13.7829046612194,0.145235756388831,1.5,4.14,1,1,3,0,0,0,0,1,655.588282870829,26.8975927250729,112.154776156528,32.3248462283954,13.8504694866597,840.815967467486
H0546,2022,2,150.193978851158,8.12904039139545,31.8629605440361,7.61000191033853,20.7640545005224,40.3183210078403,8.62350179059467,2.6577869193093,1,5.88,2,4,6,0,0,0,0,0,123.159062657949,24.2245403663584,73.6034388567234,20.3948051197073,41.5281090010448,282.909956001783
H0547,2024,5,106.417620980852,18.2923753996252,12.0345584120045,17.1330140381966,15.3108933562768,14.4169375791153,2.90550530488161,4.5018617940355,2,9.46,1,5,2,1000,2,0,0,3,87.2624492042986,54.5112786908831,27.7998299317305,45.916477622367,30.6217867125537,246.111822161833
H0548,2023,9,263.246269256464,20.5319252324621,29.2451060020976,18.7412345651567,0.292302896874977,0.0477069583368461,9.68426260037951,9.61539777155405,2,0.75,0,1,9,0,0,2000,2,3,215.8619407903,61.1851371927371,67.5561948648454,50.2265086346199,0.584605793749954,395.414387276253
H0549,2023,1,220.498166438531,21.4186183600756,32.8041926553169,26.0251210841795,12.1710838176468,30.2172980414076,12.2713524002179,1.42494552502302,2,10.16,3,4,5,0,0,2000,1,2,180.808496479595,63.8274827130252,75.7776850337821,69.7473245056011,24.3421676352935,414.503156367297
H0550,2023,5,393.922812000175,17.4818069413633,4.47833860814426,13.1886141121156,23.142913300617,41.6209888383248,7.71641670717873,1.43929187607704,0,7.33,2,1,1,1500,1,0,0,0,323.016705840144,52.0957846852627,10.3449621848132,35.3454858204698,46.2858266012339,467.088765131923
H0551,2024,8,562.26110504783,14.0840016519703,49.5869127709382,29.254073611354,12.050613126912,17.8201054684684,10.3164847670408,0.530366002660091,1.5,7.28,0,1,0,0,0,0,0,3,461.054106139221,41.9703249228716,114.545768500867,78.4009172784288,24.1012262538241,720.072343095213
H0552,2024,10,80.9197555565915,29.4593074086473,50.8387759378547,29.9188033223082,9.69255290599208,8.82391501629796,12.7197487049636,4.90485106136649,1.5,8.03,0,4,8,1500,1,0,0,1,66.3541995564051,87.7887360777688,117.437572416444,80.182392903786,19.3851058119842,371.148006766388
H0553,2023,6,738.888370977134,10.9642462823248,29.4636782781756,6.40074353029672,24.9171905848028,23.7146395380404,6.46778166267725,1.61632321731773,2,2.97,0,3,1,1800,1,0,0,2,605.88846420125,32.673453921328,68.0610968225857,17.1539926611952,49.8343811696057,773.611388775964
H0554,2023,1,240.64664526588,0.059151802210029,3.61434532072243,17.6450767771722,8.35275935145381,21.7303994688314,8.01643456769211,9.3798591657019,0,11.18,3,5,7,1500,1,1500,1,0,197.330249118022,0.176272370585887,8.3491376908688,47.2888057628214,16.7055187029076,269.849983645205
H0555,2023,6,262.677914353375,16.1328846462196,26.36053407814,17.8122924945024,20.9962987988373,44.2078088191313,10.027197085804,6.1511133490775,1.5,7.68,3,5,10,1000,2,0,0,2,215.395889769768,48.0759962457343,60.8928337205034,47.7369438852665,41.9925975976746,414.094261218946
H0556,2023,9,478.480849648187,7.08102611308843,20.3390930419526,5.83648870434987,17.9902225655043,44.6647483089897,14.1172751716521,2.76672402063941,0,1.29,0,5,2,1000,1,2000,1,0,392.354296711513,21.1014578170035,46.9833049269106,15.6417897276576,35.9804451310087,512.061294314093
H0557,2024,2,626.319096119838,23.5075156995437,15.7464574413396,28.999185840242,5.65833725991356,16.7330213369423,7.51486157555396,4.36956425582686,0,0.64,3,1,0,1000,2,0,0,1,513.581658818267,70.0523967846402,36.3743166894945,77.7178180518485,11.3166745198271,709.042864864078
H0558,2022,5,566.779302156617,28.5086122826361,23.6280066318315,38.0826157070654,17.5130435675326,4.75092415315453,13.3662747975284,9.31149221203188,2,10.12,0,1,0,0,0,0,0,3,464.759027768426,84.9556646022556,54.5806953195306,102.061410094935,35.0260871350652,741.382884920212
H0559,2022,12,206.755889146706,6.46969957521572,5.1036856143125,8.15057016732435,7.95109205716404,9.34979243050083,2.92362652706223,0.723249605861649,2,2.13,0,5,3,0,0,2500,2,2,169.539829100299,19.2797047341428,11.7895137690619,21.8435280484293,15.9021841143281,238.354759766261
H0560,2022,9,131.348738453348,25.2119076927471,53.3890804425489,1.58612348770568,9.17960970411872,7.900285420188,2.75507978029623,9.1712478413177,1.5,3.57,0,3,4,0,0,2500,1,1,107.705965531745,75.1314849243862,123.328775822288,4.25081094705122,18.3592194082374,328.776256633708
H0561,2024,3,602.627533602875,7.09277358811178,15.7246977912932,26.3384262720268,19.611919864893,49.653741352535,8.84594290116126,0.0427492116090278,2,11.46,0,3,2,1800,2,2500,2,2,494.154577554358,21.1364652925731,36.3240518978874,70.5869824090319,39.223839729786,661.425916883636
H0562,2022,8,641.710138193394,8.08441296778722,31.159887212751,12.9972610442285,4.00757220859728,16.3545080546042,5.40003031882329,5.49835017411686,2,6.68,2,4,10,1500,2,1500,2,1,526.202313318583,24.0915506440059,71.9793394614549,34.8326595985324,8.01514441719456,665.12100743977
H0563,2023,9,297.454112765615,26.0246872462904,40.6149873654359,8.40761232223307,4.42086580600292,6.50999062016152,2.38941815870249,4.10178771372534,1.5,4.77,3,2,10,1500,2,2000,1,2,243.912372467805,77.5535679939454,93.8206208141569,22.5324010235846,8.84173161200584,446.660693911497
H0564,2022,8,672.202620871635,11.0194971797682,19.6853866658585,13.0827767900771,4.25128082569118,8.53391371389742,14.8001616725574,5.72754512338181,1,9.09,2,5,7,1800,2,0,0,2,551.206149114741,32.8381015957091,45.4732431981331,35.0618417974065,8.50256165138236,673.081897357372
H0565,2024,2,452.009138581199,16.8486000261495,12.52983574169,5.81250774018545,2.39706720101711,2.11054392550937,12.0658057449192,0.0118141342014877,1,2.73,3,4,6,1500,2,2000,1,2,370.647493636583,50.2088280779255,28.9439205633038,15.577520743697,4.79413440203422,470.171897423544
H0566,2023,10,270.661533927608,6.41246647493462,40.2753407959385,15.5095085512651,1.2724598054314,1.49312184941854,0.839839019212564,6.64018905765361,1,5.55,2,1,6,1500,2,0,0,2,221.942457820638,19.1091500953052,93.0360372386178,41.5654829173904,2.54491961086281,378.198047682815
H0567,2022,3,747.914199548053,25.0076011191314,7.39696149038162,17.2468787702564,7.02548171225148,41.7898058044613,4.02723486975759,6.61745054582257,1,8.05,2,2,1,1500,2,1500,2,2,613.289643629403,74.5226513350117,17.0869810427815,46.2216351042872,14.050963424503,765.171874535986
H0568,2023,9,106.264994886593,7.66361551988938,14.4687130897935,2.85978260818866,1.56403906845761,27.1770782616863,7.6385218960006,7.14070626533201,1,11.77,1,1,10,0,0,1500,2,0,87.1372958070064,22.8375742492704,33.4227272374231,7.6642173899456,3.12807813691522,154.189892820561
H0569,2024,2,644.232532619762,28.5288393536592,27.1339749410663,17.6991265001019,11.4651710326919,41.9160030656625,14.8797154259771,8.51045149006622,2,7.47,2,3,2,1000,1,2000,2,1,528.270676748205,85.0159412739046,62.6794821138631,47.4336590202731,22.9303420653838,746.330101221629
H0570,2023,5,773.698143670138,19.7941368065244,50.9527208913057,13.2366189575349,13.0074593449949,25.0095471345725,8.83522093358721,2.56635709608311,2,8.82,2,4,5,1500,2,0,0,2,634.432477809513,58.9865276834428,117.700785258916,35.4741388061935,26.0149186899898,872.608848248055
H0571,2023,1,177.392850376994,22.5715630870388,22.4453541686697,36.1142912195465,0.575478489621209,29.7109493880429,0.332584202183404,2.15257082675983,0,7.62,1,5,6,1000,1,2000,1,0,145.462137309135,67.2632579993755,51.848768129627,96.7863004683847,1.15095697924242,362.511420885764
H0572,2024,6,282.313399631557,15.6611741163169,26.0291734181535,9.44740856704074,18.6041767748197,26.1486848996398,9.07377113739869,5.96120941049734,0,3.01,1,3,10,1500,2,2500,1,3,231.496987697877,46.6702988666245,60.1273905959346,25.3190549596692,37.2083535496395,400.822085669745
H0573,2024,3,592.548055721589,4.38479625584876,13.6388427467866,13.5312732584871,7.48908217286043,38.3525392337048,11.2929525673351,3.17391654943617,0,0.54,3,2,1,1000,2,0,0,2,485.889405691703,13.0666928424293,31.5057267450769,36.2638123327454,14.9781643457209,581.703801957675
H0574,2022,1,327.20120671923,6.54528303963878,23.1600791788945,30.3392850778857,14.3501945570551,18.3917743668681,9.59384561835398,0.0390796565768115,1.5,7.13,2,4,8,1800,2,2000,1,0,268.304989509769,19.5049434581236,53.4997829032462,81.3092840087337,28.7003891141101,451.319388993982
H0575,2023,11,302.371508832927,21.3527464930231,21.7703155085591,19.1076586963282,15.7866156074509,49.3461230008669,13.0059610966334,2.14810028887804,2,1.55,0,3,1,1500,1,2500,2,0,247.944637243001,63.631184549209,50.2894288247716,51.2085253061597,31.5732312149019,444.647007138043
H0576,2024,8,607.47809580175,22.4600369360239,34.5862520143956,20.5624323972698,0.832012334313839,48.354802345544,3.0249407700453,1.72323717488318,1.5,10.04,0,3,9,1500,2,1500,2,2,498.132038557435,66.9309100693513,79.8942421532538,55.1073188246831,1.66402466862768,701.728534273351
H0577,2024,1,208.413268636579,18.0669956073893,42.8741593922601,7.3160227033206,14.3184736164456,35.0025290441237,6.40642849526434,5.82800518772768,1,9.33,0,2,0,1500,1,0,0,2,170.898880281995,53.83964691002,99.0393081961208,19.6069408448992,28.6369472328913,372.021723465926
H0578,2023,8,479.147568507911,25.2160772897967,18.2782083686779,5.79617382910992,19.5371338336671,34.7451971757991,9.50429983735716,7.09820699159689,2,4.26,2,4,9,1000,2,2500,1,1,392.901006176487,75.1439103235942,42.2226613316459,15.5337458620146,39.0742676673341,564.875591361076
H0579,2024,11,227.982606279617,0.408495879884353,23.1924426624681,39.2463195572731,1.86982122296533,11.4687409290343,14.593564346413,4.48926205343891,0,0.07,0,5,9,1000,1,1500,1,0,186.945737149286,1.21731772205537,53.5745425503013,105.180136413492,3.73964244593067,350.657376281065
H0580,2024,5,584.334149936089,10.0808624032691,56.1490554910735,39.0646351145179,4.70304686891253,45.1215164002979,12.6783766574444,9.41319896060861,1.5,0.92,2,5,0,1800,2,2500,2,1,479.154002947593,30.0409699617419,129.70431818438,104.693222106908,9.40609373782506,752.998606938447
H0581,2023,3,543.791281763099,21.5347981579985,12.910021695842,3.91781760126761,23.3521224805293,11.8158972073495,2.06251773106155,4.87187754725023,1,1.52,0,3,1,1500,2,1500,1,3,445.908851045741,64.1736985108354,29.8221501173951,10.4997511713972,46.7042449610587,597.108695806427
H0582,2022,2,312.833905099934,5.86684353295997,38.4315348190966,38.8887037359869,16.4974435955508,29.9472653522879,13.9894900851591,1.70338491071151,1,3.82,1,2,1,0,0,2000,1,0,256.523802181946,17.4831937282207,88.7768454321132,104.221726012445,32.9948871911015,500.000454545826
H0583,2022,5,643.57695217013,10.3888895237076,50.3078712500421,7.63896593380048,9.59894212732214,34.6258699324826,12.7804969303847,1.14181623547473,1,9.18,1,1,9,1000,2,2000,1,2,527.733100779507,30.9588907806486,116.211182587597,20.4724287025853,19.1978842546443,714.573487104982
H0584,2023,6,290.032589985989,8.77086510564986,44.3946617708474,25.272620649353,11.3791091859812,38.7306322333987,5.26695338545198,4.94709525215495,1.5,1.43,3,2,6,1500,2,2000,1,2,237.826723788511,26.1371780148366,102.551668690658,67.730623340266,22.7582183719623,457.004412206234
H0585,2023,12,520.342987031923,27.9993535730904,52.8436334341451,9.78835238736901,24.8806225189659,26.789207841798,7.07928938907925,6.16257862725329,1,2.47,3,3,4,1500,2,0,0,3,426.681249366177,83.4380736478094,122.068793232875,26.2327843981489,49.7612450379318,708.182145682942
H0586,2024,9,382.851063130105,9.66109267588929,15.4957945142648,28.8400428957269,9.80783122240002,43.7513140770538,4.29409245410001,1.82274869023181,1.5,3.75,0,2,5,1500,1,1500,2,2,313.937871766686,28.7900561741501,35.7952853279516,77.2913149605481,19.6156624448,475.430190674136
H0587,2024,8,100.305900979929,29.5051207163483,15.8292688904085,2.63059693974457,24.2651030633217,3.92486362327784,2.29718279164906,8.90567884900334,1.5,7.6,3,1,0,1500,1,2000,2,3,82.2508388035415,87.925259734718,36.5656111368437,7.04999979851545,48.5302061266434,262.321915600262
H0588,2023,4,772.989719675157,7.46970117315852,45.8283182569342,2.26517733482823,2.67921046583252,27.3396875091139,8.07515665385751,0.450684665176833,2,6.11,3,2,1,1500,2,2000,2,0,633.851570133629,22.2597094960124,105.863415173518,6.07067525733966,5.35842093166504,773.403790992164
H0589,2022,2,559.51561942072,7.05228416264513,52.2912816449848,17.3153265904597,17.5260443233396,21.6310442555827,4.17525399525245,4.62344846811046,0,4,1,3,6,1800,1,2000,1,0,458.802807924991,21.0158068046825,120.792860599915,46.4050752624321,35.0520886466792,682.068639238699
H0590,2022,1,224.332416728193,13.3352574965137,26.0490815495739,30.5974436113616,17.2267834634969,2.2854662950045,9.69979237447746,4.69587447814425,1.5,5.88,3,4,2,1500,2,2000,1,0,183.952581717119,39.7390673396107,60.1733783795156,82.001148878449,34.4535669269938,400.319743241688
H0591,2024,10,278.599132725558,26.0752521856783,41.5808378184906,39.4107600720433,6.62174312500253,39.123915739066,9.41243129833849,0.667731957822528,1,9.78,2,3,4,1800,2,1500,2,0,228.451288834957,77.7042515133214,96.0517353607132,105.620836993076,13.2434862500051,521.071598952073
H0592,2023,8,150.963269224519,27.3706922471544,6.70403642047638,4.13041882949027,21.068788682853,47.7669539520521,12.4713660957464,1.03477288324352,1,3.6,2,3,6,1500,2,2500,1,3,123.789880764105,81.56466289652,15.4863241313004,11.0695224630339,42.1375773657061,274.047967620666
H0593,2023,7,764.946047936278,13.8250138353329,53.7997269664218,10.7878302960274,6.36683715314595,47.2018122393481,9.40808764378132,0.952274580411618,1.5,2.69,3,4,9,1800,2,0,0,3,627.255759307748,41.1985412292919,124.277369292434,28.9113851933535,12.7336743062919,834.37672932912
H0594,2024,1,555.007833201749,21.146590860782,59.6117033169333,12.3192195009497,24.1487715277765,36.3039356717156,13.4205648002895,2.73856518326065,1,8.48,3,1,0,0,0,2500,1,0,455.106423225434,63.0168407651302,137.703034662116,33.0155082625451,48.297543055553,737.139349970778
H0595,2022,6,686.853307374566,8.66691101153416,23.6393101066635,10.3373453388333,0.601039075824697,48.7611566581461,1.75461891367441,7.47994036726655,2,1.53,1,1,7,1000,1,1500,1,3,563.219712047144,25.8273948143718,54.6068063463927,27.7040855080733,1.20207815164939,672.560076867632
H0596,2024,5,771.644897276247,8.6719613470999,45.2365571001399,16.866662293412,12.902522640631,18.2499571489258,10.0974446691511,9.31791173175214,2,2.03,2,3,4,0,0,2000,1,0,632.748815766522,25.8424448143577,104.496446901323,45.2026549463443,25.805045281262,834.095407709809
H0597,2023,12,493.103882532746,2.02042457964738,33.7621324216521,3.06949170514351,20.7001784308785,43.0881421960413,14.5880944531431,4.25031945092256,1,10.26,3,3,4,1800,1,2500,1,0,404.345183676852,6.0208652473492,77.9905258940163,8.22623776978462,41.4003568617569,537.983169449759
H0598,2022,3,492.843910548828,28.7157861321876,47.8638993647337,11.0225501537734,8.41516715126143,36.9536249381511,8.78722290978339,8.66248970917449,2,9.78,1,1,5,1800,2,1500,1,2,404.132006650039,85.5730426739191,110.565607532535,29.5404344121128,16.8303343025229,646.641425571129
H0599,2024,1,656.589576993974,10.7359286586045,41.68310991672,26.4514776819571,21.9939753013365,4.59419469837372,0.881911187209501,4.54396656595928,0,4.14,0,4,0,0,0,2000,2,1,538.403453135059,31.9930674026413,96.2879839076231,70.889960187645,43.9879506026731,781.562415235642
H0600,2023,9,140.676336618998,25.6004392374781,0.960587290314174,21.5504291457618,0.293153260455348,24.2855049292878,9.57315419924834,9.82918833776212,1,8.11,3,4,5,1000,1,0,0,3,115.354596027578,76.2893089276848,2.21895664062574,57.7551501106417,0.586306520910696,252.204318227441
H0601,2023,7,689.360551632464,26.6700244872006,47.3741595841526,15.4031956984299,4.30106310082458,26.8593025593869,10.5459465527795,7.05945663888443,1,11.11,2,3,4,0,0,1500,1,2,565.27565233862,79.4766729718579,109.434308639392,41.2805644717922,8.60212620164917,804.069324623312
H0602,2024,10,737.71834844613,6.59061768170553,36.1778892564742,0.559707147179487,13.7768655242934,14.9515049960693,1.05781652517484,1.94576777498018,1.5,6.68,3,4,3,1500,2,2500,2,3,604.929045725826,19.6400406914825,83.5709241824553,1.50001515444103,27.5537310485867,737.193756802792
H0603,2022,3,436.73266528338,24.1134594188406,29.0393734252651,25.8713761582345,10.2837097313319,12.0721958045727,8.79300980277569,0.675609018559552,2,8.14,2,1,3,1500,2,2000,2,1,358.120785532372,71.8581090681449,67.0809526123624,69.3352881040684,20.5674194626639,586.962554779611
H0604,2024,7,317.02618659009,13.6620233392441,7.29776393584322,6.15702931133554,18.3310393637733,21.9560844296185,3.32237202183867,6.46131659920043,1.5,10.97,3,2,8,1800,2,1500,2,1,259.961473003873,40.7128295509473,16.8578346917978,16.5008385543793,36.6620787275465,370.695054528544
H0605,2023,5,687.249881044911,14.8501244372285,51.3770331592752,22.9581175323875,17.7332361905319,13.2807263588341,9.91624339200902,3.61781471745781,1.5,8.92,2,1,10,1800,1,2000,2,3,563.544902456827,44.253370822941,118.680946597926,61.5277549867985,35.4664723810638,823.473447245556
H0606,2022,1,156.292621253753,0.524463180530369,46.5047564007835,14.0598890846405,24.6261084610499,19.8331043249811,0.785893317978219,4.81785190840543,0,8.65,3,4,0,1000,1,2000,1,2,128.159949428077,1.5629002779805,107.42598728581,37.6805027468365,49.2522169220999,324.081556660804
H0607,2022,1,117.108222199087,19.7649832521118,0.383115000904843,17.5324135976463,17.5180712792419,33.2156365142924,0.323126376762234,8.25431625580449,2,10.3,1,5,3,1800,2,2000,1,2,96.0287422032514,58.8996500912931,0.884995652090188,46.9868684416921,35.0361425584838,237.836398946811
H0608,2024,5,451.557354913695,1.88288600325911,36.4849757125793,11.6941165820938,1.72175441820122,29.3355325652969,13.2960063308447,2.0957076151397,0,6.05,2,2,2,1000,2,1500,2,3,370.27703102923,5.61100028971213,84.2802938960582,31.3402324400115,3.44350883640245,494.952066491414
H0609,2024,6,118.490149589132,19.2337209315862,5.6078005690658,3.83924848858164,7.01504897904409,36.3058472671473,3.4713432326887,4.51045113012006,1.5,3.4,2,2,4,0,0,1500,1,3,97.1619226630879,57.3164883761268,12.954019314542,10.2891859493988,14.0300979580882,191.751714261244
H0610,2022,11,582.586243382135,20.7847848416513,43.7847853207325,32.7567144449523,19.0423858719836,17.7119779717352,3.84771300815987,2.92605278088101,1.5,7.92,3,3,1,0,0,1500,1,2,477.720719573351,61.9386588281208,101.142854090892,87.7879947124722,38.0847717439673,766.674998948803
H0611,2023,7,111.466742248427,6.97873589737724,30.1818295659335,29.6233489749,1.60951345136611,18.1095334435869,5.52709433489454,7.06930095834414,0,5.32,3,1,8,1000,1,0,0,3,91.4027286437104,20.7966329741842,69.7200262973063,79.3905752527319,3.21902690273222,264.528990070665
H0612,2023,5,237.560159585645,26.4861143222848,5.2757088437054,18.8139086750432,11.0610720109134,35.3213193071557,7.34420293755924,5.87353120213274,1.5,4.87,0,5,5,1500,1,0,0,0,194.799330860229,78.9286206804087,12.1868874289595,50.4212752491157,22.1221440218269,358.45825824054
H0613,2024,10,605.777351214262,4.53933875748179,22.2725764590161,4.13582977864074,2.42365770918167,41.9474234893345,9.46165488151094,0.342632034444544,2,8.24,3,5,6,1800,2,1500,2,2,496.737427995695,13.5272294972957,51.4496516203271,11.0840238067572,4.84731541836333,577.645648338438
H0614,2022,5,664.285804930291,20.9234585501748,33.4818900018455,4.59478073783433,7.64151261094019,37.1790868819529,8.74852743471117,6.5064713102531,0,10.23,0,2,9,1500,1,2500,1,3,544.714360042839,62.351906479521,77.3431659042632,12.314012377396,15.2830252218804,712.006470025899
H0615,2022,4,207.10117753672,14.5091825920495,5.41599287215788,11.9455801842734,6.59199730532722,38.2639488724416,5.40370534025607,4.78119910053578,1,4.68,0,3,10,1500,2,1500,1,0,169.82296558011,43.2373641243074,12.5109435346847,32.0141548938527,13.1839946106544,270.769422743609
H0616,2023,11,655.926734594314,15.750796374498,34.6976146557957,38.673661394615,5.73795059300269,12.1006570357645,9.44598507555683,0.378624374178677,0,10.56,1,1,1,1800,2,2000,1,0,537.859922367337,46.9373731960042,80.151489854888,103.645412537568,11.4759011860054,780.070099141803
H0617,2022,2,74.1391768548734,7.76249487699224,29.4985939468687,19.5007855848068,20.6902167807709,32.8417767984439,0.750914893777573,0.478436912569276,2,1.88,1,4,5,1800,1,0,0,2,60.7941250209962,23.1322347334369,68.1417520172667,52.2621053672822,41.3804335615418,245.710650700524
H0618,2022,10,608.754461186989,3.68203355371351,38.3256561279983,14.6682538067242,24.0316060215586,8.55173848714386,6.84147701293367,5.9493088908677,1.5,2.24,0,2,1,0,0,2500,1,0,499.178658173331,10.9724599900663,88.5322656556762,39.3109202020209,48.0632120431172,686.057516064211
H0619,2022,3,703.024002509015,15.7708474857491,46.2290544175285,19.491154446613,14.693084165899,41.7214078232248,6.23426479304391,4.54500895341313,0,5.97,1,3,5,1800,1,0,0,0,576.479682057392,46.9971255075324,106.789115704491,52.2362939169229,29.386168331798,811.888385518136
